USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  25944 17216 ?        Ss   janv.19   0:01 /usr/lib/systemd/systemd --switched-root --system --deserialize=55
sheepde+   35202 27.2  0.9 1480594764 608248 ?   Rl   15:22   7:17 /usr/share/antigravity/antigravity --type=zygote
root       35215  0.0  0.0      0     0 ?        S    15:22   0:00 [nvidia-drm/timeline-c6d]
sheepde+   35232  0.0  0.0 34606792 42012 ?      S    15:22   0:00 /usr/share/antigravity/antigravity --type=zygote --no-zygote-sandbox
sheepde+   35240  0.0  0.2 1476952220 150148 ?   Sl   15:22   0:00 /usr/share/antigravity/antigravity --type=zygote
sheepde+   35334  0.6  0.3 1461574180 256716 ?   Sl   15:22   0:11 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=35160 --enable-crash-reporter=6d7d93cf-bf08-4466-80e2-d67bbf73b6ec,no_channel --user-data-dir=/home/sheepdestroyer/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6955012116404163626,14495086503613195753,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
sheepde+   35335  0.1  0.2 1461638516 154152 ?   Sl   15:22   0:03 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=35160 --enable-crash-reporter=6d7d93cf-bf08-4466-80e2-d67bbf73b6ec,no_channel --user-data-dir=/home/sheepdestroyer/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6955012116404163626,14495086503613195753,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
sheepde+   35368  0.1  0.2 1461553364 144036 ?   Sl   15:22   0:02 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=35160 --enable-crash-reporter=6d7d93cf-bf08-4466-80e2-d67bbf73b6ec,no_channel --user-data-dir=/home/sheepdestroyer/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6955012116404163626,14495086503613195753,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
sheepde+   35369  0.0  0.2 1461572708 139248 ?   Sl   15:22   0:00 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=35160 --enable-crash-reporter=6d7d93cf-bf08-4466-80e2-d67bbf73b6ec,no_channel --user-data-dir=/home/sheepdestroyer/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6955012116404163626,14495086503613195753,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
sheepde+   35405  0.0  0.0      0     0 ?        Z    15:22   0:00 [sh] <defunct>
sheepde+   35549  0.0  0.0 233908 18004 pts/2    Ss+  15:22   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
sheepde+   35553  1.9  1.9 6034312 1298396 ?     Sl   15:22   0:31 /usr/share/antigravity/resources/app/extensions/antigravity/bin/language_server_linux_x64 --enable_lsp --extension_server_port 40023 --csrf_token c4cef73a-90eb-4500-89a9-37b062c1c700 --random_port --workspace_id file_home_sheepdestroyer_LAB_agent_tools --cloud_code_endpoint https://daily-cloudcode-pa.googleapis.com --app_data_dir antigravity --parent_pipe_path /tmp/server_036d337ff11d2401
root       35615  0.0  0.0      0     0 ?        I    15:22   0:00 [kworker/u129:5-btrfs-endio-write]
sheepde+   35685  0.0  0.1 34178152 88836 ?      Sl   15:22   0:00 /proc/self/exe --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=35160 --enable-crash-reporter=6d7d93cf-bf08-4466-80e2-d67bbf73b6ec,no_channel --user-data-dir=/home/sheepdestroyer/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6955012116404163626,14495086503613195753,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
sheepde+   35698  0.0  0.1 1459552364 106324 ?   Sl   15:22   0:00 /usr/share/antigravity/antigravity /usr/share/antigravity/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=35334
sheepde+   35709  2.1  1.7 1674600 1142080 ?     Sl   15:22   0:34 /bin/python /home/sheepdestroyer/.antigravity/extensions/ms-python.python-2026.0.0-universal/python_files/run-jedi-language-server.py
sheepde+   35710  0.0  0.0 233908 18048 pts/3    Ss+  15:22   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
sheepde+   35811 19.4  1.0 1477105580 659432 ?   Rl   15:23   5:06 /usr/share/antigravity/antigravity --type=zygote
sheepde+   35832  0.6  0.5 1478847696 371844 ?   Sl   15:23   0:10 /usr/share/antigravity/antigravity --type=zygote
sheepde+   35861  0.5  0.4 1461575260 285596 ?   Sl   15:23   0:08 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=35160 --enable-crash-reporter=6d7d93cf-bf08-4466-80e2-d67bbf73b6ec,no_channel --user-data-dir=/home/sheepdestroyer/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6955012116404163626,14495086503613195753,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
sheepde+   35876  0.0  0.2 1461572708 138372 ?   Sl   15:23   0:00 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=35160 --enable-crash-reporter=6d7d93cf-bf08-4466-80e2-d67bbf73b6ec,no_channel --user-data-dir=/home/sheepdestroyer/.config/Antigravity --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6955012116404163626,14495086503613195753,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess --variations-seed-version
sheepde+   35929  0.0  0.0      0     0 ?        Z    15:23   0:00 [sh] <defunct>
sheepde+   35945  0.0  0.0 233908 17932 pts/4    Ss+  15:23   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
sheepde+   35950  0.0  0.0 233908 18116 pts/5    Ss+  15:23   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
sheepde+   35966  0.0  0.1 1459552428 106560 ?   Sl   15:23   0:00 /usr/share/antigravity/antigravity /usr/share/antigravity/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=35861
sheepde+   36232  0.4  0.5 22540892 335948 ?     Sl   15:23   0:06 /home/sheepdestroyer/.antigravity/extensions/redhat.java-1.51.0-linux-x64/jre/21.0.9-linux-x86_64/bin/java -Dfile.encoding=UTF-8 --add-opens=java.base/java.util=ALL-UNNAMED --add-opens=java.base/java.lang=ALL-UNNAMED --add-opens=java.base/java.lang.invoke=ALL-UNNAMED --add-opens=java.prefs/java.util.prefs=ALL-UNNAMED --add-opens=java.base/java.nio.charset=ALL-UNNAMED --add-opens=java.base/java.net=ALL-UNNAMED --add-opens=java.base/java.util.concurrent.atomic=ALL-UNNAMED -classpath /home/sheepdestroyer/.antigravity/extensions/vscjava.vscode-gradle-3.17.2-universal/lib/gradle-server.jar com.github.badsyntax.gradle.GradleServer --port=44055 --startBuildServer=true --languageServerPipePath=/run/user/1000/4afd72dd40f90becf1ffd012abcd4b9c.sock --pipeName=/run/user/1000/25519e633a3f0c9db014955d4243f079.sock --bundleDir=/home/sheepdestroyer/.antigravity/extensions/vscjava.vscode-gradle-3.17.2-universal/server
sheepde+   36298  0.0  0.0 233912 18060 pts/6    Ss+  15:23   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
sheepde+   36316  1.2  1.1 5625940 766440 ?      Sl   15:23   0:18 /usr/share/antigravity/resources/app/extensions/antigravity/bin/language_server_linux_x64 --enable_lsp --extension_server_port 35935 --csrf_token 44a6e0d5-a06c-4686-a0bd-10bf924bcc40 --random_port --workspace_id file_home_sheepdestroyer_LAB_materialistic --cloud_code_endpoint https://daily-cloudcode-pa.googleapis.com --app_data_dir antigravity --parent_pipe_path /tmp/server_2c0c1b0d78e69bd8
sheepde+   36451  0.8  0.5 8464456 360108 ?      Sl   15:23   0:13 /home/sheepdestroyer/.antigravity/extensions/redhat.java-1.51.0-linux-x64/jre/21.0.9-linux-x86_64/bin/java --add-modules=ALL-SYSTEM --add-opens java.base/java.util=ALL-UNNAMED --add-opens java.base/java.lang=ALL-UNNAMED --add-opens java.base/sun.nio.fs=ALL-UNNAMED -Declipse.application=org.eclipse.jdt.ls.core.id1 -Dosgi.bundles.defaultStartLevel=4 -Declipse.product=org.eclipse.jdt.ls.core.product -Djava.import.generatesMetadataFilesAtProjectRoot=false -DDetectVMInstallationsJob.disabled=true -Dfile.encoding=utf8 -XX:+UseParallelGC -XX:GCTimeRatio=4 -XX:AdaptiveSizePolicyWeight=90 -Dsun.zip.disableMemoryMapping=true -Xmx2G -Xms100m -Xlog:disable -javaagent:/home/sheepdestroyer/.antigravity/extensions/redhat.java-1.51.0-linux-x64/lombok/lombok-1.18.39-4050.jar -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=/home/sheepdestroyer/.config/Antigravity/User/workspaceStorage/af9c985d7dda2f4e97ccfc724fe9f3af/redhat.java -Daether.dependencyCollector.impl=bf -jar /home/sheepdestroyer/.antigravity/extensions/redhat.java-1.51.0-linux-x64/server/plugins/org.eclipse.equinox.launcher_1.7.100.v20251111-0406.jar -configuration /home/sheepdestroyer/.config/Antigravity/User/globalStorage/redhat.java/1.51.0/config_linux -data /home/sheepdestroyer/.config/Antigravity/User/workspaceStorage/af9c985d7dda2f4e97ccfc724fe9f3af/redhat.java/jdt_ws --pipe=/run/user/1000/lsp-d9286e0523b5d01ff6e7d93ac367596a.sock
sheepde+   36555  0.0  0.1 1459552364 108260 ?   Sl   15:23   0:00 /usr/share/antigravity/antigravity /home/sheepdestroyer/.antigravity/extensions/github.vscode-github-actions-0.29.1-universal/dist/server-node.js --node-ipc --clientProcessId=35861
sheepde+   36646  0.0  0.1 329696 76408 ?        S    15:23   0:00 /bin/python /home/sheepdestroyer/.antigravity/extensions/ms-python.python-2026.0.0-universal/python_files/lib/jedilsp/jedi/inference/compiled/subprocess/__main__.py /home/sheepdestroyer/.antigravity/extensions/ms-python.python-2026.0.0-universal/python_files/lib/jedilsp 3.14.2
sheepde+   36679  1.6  0.9 17055268 624312 ?     Ssl  15:23   0:25 /home/sheepdestroyer/.antigravity/extensions/redhat.java-1.51.0-linux-x64/jre/21.0.9-linux-x86_64/bin/java --add-opens=java.base/java.lang=ALL-UNNAMED --add-opens=java.base/java.lang.invoke=ALL-UNNAMED --add-opens=java.base/java.util=ALL-UNNAMED --add-opens=java.prefs/java.util.prefs=ALL-UNNAMED --add-exports=jdk.compiler/com.sun.tools.javac.api=ALL-UNNAMED --add-exports=jdk.compiler/com.sun.tools.javac.util=ALL-UNNAMED --add-opens=java.base/java.util=ALL-UNNAMED --add-opens=java.prefs/java.util.prefs=ALL-UNNAMED --add-opens=java.base/java.nio.charset=ALL-UNNAMED --add-opens=java.base/java.net=ALL-UNNAMED --add-opens=java.base/java.util.concurrent=ALL-UNNAMED --add-opens=java.base/java.util.concurrent.atomic=ALL-UNNAMED --add-opens=java.xml/javax.xml.namespace=ALL-UNNAMED --add-opens=java.base/java.time=ALL-UNNAMED -Xmx2048m -Dfile.encoding=UTF-8 -Duser.country=US -Duser.language=en -Duser.variant -cp /home/sheepdestroyer/.gradle/wrapper/dists/gradle-9.2.1-bin/2t0n5ozlw9xmuyvbp7dnzaxug/gradle-9.2.1/lib/gradle-daemon-main-9.2.1.jar -javaagent:/home/sheepdestroyer/.gradle/wrapper/dists/gradle-9.2.1-bin/2t0n5ozlw9xmuyvbp7dnzaxug/gradle-9.2.1/lib/agents/gradle-instrumentation-agent-9.2.1.jar org.gradle.launcher.daemon.bootstrap.GradleDaemon 9.2.1
sheepde+   37131  0.0  0.0 2207156 50704 ?       Sl   15:23   0:00 /usr/bin/podman run -i --rm -e GITHUB_PERSONAL_ACCESS_TOKEN ghcr.io/github/github-mcp-server
sheepde+   37151  0.0  0.0   5268  2816 ?        Ss   15:23   0:00 /usr/bin/fuse-overlayfs -o lowerdir=/home/sheepdestroyer/.local/share/containers/storage/overlay/l/7AAMTSRFIW3DZ4TEPTKUH5K2QO:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/CSKNF4OWIXFR3JK4AS47E77APE:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/L2LP2BSCCKMWGYL2T4PAFKIS2Y:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/Z3FTAYE7RPFYZ3UOCU7EIAPAA6:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/43ZMHA4C7NPZZMK5NHNG74TR7J:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/4QLXFXYDWUFXDBRC4WLP2BEHO5:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/2M7QKBRNQVOEFPLZYI4VD7I47T:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/67DYMNWHHEBXAR35P2VCDZSHQL:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/AWPTLFNM7IASWQTMPAGKLD2FL7:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/TBQDOOK4LTATGE5YFCTXUVZSWX:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/B24MMUWRFI7BTCP5RMFZATNDS7:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/IQ2WWY3FNOC3BRWZQVM5KDPBJ7:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/3M4FUR4B6J57IJ4NKJEEBXYA2K:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/4TD4VC3LEBGF7FEJMT5WVWNYSY:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/EXEBI5TBB4VV7B3FSK63XK4YYB:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/JLMZOYOUOC2SW2VCP2CPPLEV34,upperdir=/home/sheepdestroyer/.local/share/containers/storage/overlay/6aa81e545753b18fa184e9310d1bef699d5fe139a9c74a456e6c8a546729d029/diff,workdir=/home/sheepdestroyer/.local/share/containers/storage/overlay/6aa81e545753b18fa184e9310d1bef699d5fe139a9c74a456e6c8a546729d029/work,volatile /home/sheepdestroyer/.local/share/containers/storage/overlay/6aa81e545753b18fa184e9310d1bef699d5fe139a9c74a456e6c8a546729d029/merged
sheepde+   37160  0.0  0.0 192060  9384 ?        Ss   15:23   0:00 /usr/bin/pasta --config-net --dns-forward 169.254.1.1 -t none -u none -T none -U none --no-map-gw --quiet --netns /run/user/1000/netns/netns-f020ebd8-2bdf-d53b-5ef1-f6883d631347 --map-guest-addr 169.254.1.2
sheepde+   37162  0.0  0.0 234940  4484 ?        Ss   15:23   0:00 /usr/bin/conmon --api-version 1 -c 98b729ee20d4211bcd119f8166053e9903e8c0b3d94fcde2687cc39581ee8328 -u 98b729ee20d4211bcd119f8166053e9903e8c0b3d94fcde2687cc39581ee8328 -r /usr/bin/crun -b /home/sheepdestroyer/.local/share/containers/storage/overlay-containers/98b729ee20d4211bcd119f8166053e9903e8c0b3d94fcde2687cc39581ee8328/userdata -p /run/user/1000/containers/overlay-containers/98b729ee20d4211bcd119f8166053e9903e8c0b3d94fcde2687cc39581ee8328/userdata/pidfile -n relaxed_blackwell --exit-dir /run/user/1000/libpod/tmp/exits --persist-dir /run/user/1000/libpod/tmp/persist/98b729ee20d4211bcd119f8166053e9903e8c0b3d94fcde2687cc39581ee8328 --full-attach -s -l journald --log-level warning --syslog --runtime-arg --log-format=json --runtime-arg --log --runtime-arg=/run/user/1000/containers/overlay-containers/98b729ee20d4211bcd119f8166053e9903e8c0b3d94fcde2687cc39581ee8328/userdata/oci-log -i --conmon-pidfile /run/user/1000/containers/overlay-containers/98b729ee20d4211bcd119f8166053e9903e8c0b3d94fcde2687cc39581ee8328/userdata/conmon.pid --exit-command /usr/bin/podman --exit-command-arg --root --exit-command-arg /home/sheepdestroyer/.local/share/containers/storage --exit-command-arg --runroot --exit-command-arg /run/user/1000/containers --exit-command-arg --log-level --exit-command-arg warning --exit-command-arg --cgroup-manager --exit-command-arg systemd --exit-command-arg --tmpdir --exit-command-arg /run/user/1000/libpod/tmp --exit-command-arg --network-config-dir --exit-command-arg  --exit-command-arg --network-backend --exit-command-arg netavark --exit-command-arg --volumepath --exit-command-arg /home/sheepdestroyer/.local/share/containers/storage/volumes --exit-command-arg --db-backend --exit-command-arg sqlite --exit-command-arg --transient-store=false --exit-command-arg --hooks-dir --exit-command-arg /usr/share/containers/oci/hooks.d --exit-command-arg --runtime --exit-command-arg crun --exit-command-arg --storage-driver --exit-command-arg overlay --exit-command-arg --storage-opt --exit-command-arg overlay.mount_program=/usr/bin/fuse-overlayfs --exit-command-arg --events-backend --exit-command-arg journald --exit-command-arg container --exit-command-arg cleanup --exit-command-arg --stopped-only --exit-command-arg --rm --exit-command-arg 98b729ee20d4211bcd119f8166053e9903e8c0b3d94fcde2687cc39581ee8328
sheepde+   37164  0.0  0.0 1245596 20036 ?       Ssl  15:23   0:00 /server/github-mcp-server stdio
root       37320  0.0  0.0      0     0 ?        I    15:24   0:00 [kworker/6:3-xfs-sync/nvme2n1p3]
root       37325  0.0  0.0      0     0 ?        I    15:24   0:00 [kworker/22:4-events]
root       37329  0.0  0.0      0     0 ?        I    15:24   0:00 [kworker/2:0-events]
root       37332  0.0  0.0      0     0 ?        I    15:24   0:00 [kworker/3:4-events]
sheepde+   37425  0.0  0.0 2076084 49832 ?       Sl   15:24   0:00 /usr/bin/podman run -i --rm -e GITHUB_PERSONAL_ACCESS_TOKEN ghcr.io/github/github-mcp-server
sheepde+   37447  0.0  0.0   5268  2840 ?        Ss   15:24   0:00 /usr/bin/fuse-overlayfs -o lowerdir=/home/sheepdestroyer/.local/share/containers/storage/overlay/l/7AAMTSRFIW3DZ4TEPTKUH5K2QO:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/CSKNF4OWIXFR3JK4AS47E77APE:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/L2LP2BSCCKMWGYL2T4PAFKIS2Y:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/Z3FTAYE7RPFYZ3UOCU7EIAPAA6:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/43ZMHA4C7NPZZMK5NHNG74TR7J:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/4QLXFXYDWUFXDBRC4WLP2BEHO5:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/2M7QKBRNQVOEFPLZYI4VD7I47T:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/67DYMNWHHEBXAR35P2VCDZSHQL:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/AWPTLFNM7IASWQTMPAGKLD2FL7:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/TBQDOOK4LTATGE5YFCTXUVZSWX:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/B24MMUWRFI7BTCP5RMFZATNDS7:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/IQ2WWY3FNOC3BRWZQVM5KDPBJ7:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/3M4FUR4B6J57IJ4NKJEEBXYA2K:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/4TD4VC3LEBGF7FEJMT5WVWNYSY:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/EXEBI5TBB4VV7B3FSK63XK4YYB:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/JLMZOYOUOC2SW2VCP2CPPLEV34,upperdir=/home/sheepdestroyer/.local/share/containers/storage/overlay/2ba5c52a440748e18aceb91ad05001748778f4829daad85cc9fc32fe535c95b9/diff,workdir=/home/sheepdestroyer/.local/share/containers/storage/overlay/2ba5c52a440748e18aceb91ad05001748778f4829daad85cc9fc32fe535c95b9/work,volatile /home/sheepdestroyer/.local/share/containers/storage/overlay/2ba5c52a440748e18aceb91ad05001748778f4829daad85cc9fc32fe535c95b9/merged
sheepde+   37456  0.0  0.0 192000  9572 ?        Ss   15:24   0:00 /usr/bin/pasta --config-net --dns-forward 169.254.1.1 -t none -u none -T none -U none --no-map-gw --quiet --netns /run/user/1000/netns/netns-44d01b05-70ac-440c-fb23-9c33ae55232c --map-guest-addr 169.254.1.2
sheepde+   37458  0.0  0.0 234940  4628 ?        Ss   15:24   0:00 /usr/bin/conmon --api-version 1 -c 7b1696a183be6249de6ae046afa6c98052fe539a96dc74dcfb8c6885834e2f4a -u 7b1696a183be6249de6ae046afa6c98052fe539a96dc74dcfb8c6885834e2f4a -r /usr/bin/crun -b /home/sheepdestroyer/.local/share/containers/storage/overlay-containers/7b1696a183be6249de6ae046afa6c98052fe539a96dc74dcfb8c6885834e2f4a/userdata -p /run/user/1000/containers/overlay-containers/7b1696a183be6249de6ae046afa6c98052fe539a96dc74dcfb8c6885834e2f4a/userdata/pidfile -n quirky_swirles --exit-dir /run/user/1000/libpod/tmp/exits --persist-dir /run/user/1000/libpod/tmp/persist/7b1696a183be6249de6ae046afa6c98052fe539a96dc74dcfb8c6885834e2f4a --full-attach -s -l journald --log-level warning --syslog --runtime-arg --log-format=json --runtime-arg --log --runtime-arg=/run/user/1000/containers/overlay-containers/7b1696a183be6249de6ae046afa6c98052fe539a96dc74dcfb8c6885834e2f4a/userdata/oci-log -i --conmon-pidfile /run/user/1000/containers/overlay-containers/7b1696a183be6249de6ae046afa6c98052fe539a96dc74dcfb8c6885834e2f4a/userdata/conmon.pid --exit-command /usr/bin/podman --exit-command-arg --root --exit-command-arg /home/sheepdestroyer/.local/share/containers/storage --exit-command-arg --runroot --exit-command-arg /run/user/1000/containers --exit-command-arg --log-level --exit-command-arg warning --exit-command-arg --cgroup-manager --exit-command-arg systemd --exit-command-arg --tmpdir --exit-command-arg /run/user/1000/libpod/tmp --exit-command-arg --network-config-dir --exit-command-arg  --exit-command-arg --network-backend --exit-command-arg netavark --exit-command-arg --volumepath --exit-command-arg /home/sheepdestroyer/.local/share/containers/storage/volumes --exit-command-arg --db-backend --exit-command-arg sqlite --exit-command-arg --transient-store=false --exit-command-arg --hooks-dir --exit-command-arg /usr/share/containers/oci/hooks.d --exit-command-arg --runtime --exit-command-arg crun --exit-command-arg --storage-driver --exit-command-arg overlay --exit-command-arg --storage-opt --exit-command-arg overlay.mount_program=/usr/bin/fuse-overlayfs --exit-command-arg --events-backend --exit-command-arg journald --exit-command-arg container --exit-command-arg cleanup --exit-command-arg --stopped-only --exit-command-arg --rm --exit-command-arg 7b1696a183be6249de6ae046afa6c98052fe539a96dc74dcfb8c6885834e2f4a
sheepde+   37460  0.0  0.0 1244308 16944 ?       Ssl  15:24   0:00 /server/github-mcp-server stdio
root       37857  0.0  0.0      0     0 ?        I    15:25   0:00 [kworker/29:1-mm_percpu_wq]
root       38149  0.0  0.0      0     0 ?        I    15:26   0:00 [kworker/15:1-mm_percpu_wq]
root       38371  0.0  0.0      0     0 ?        I    15:27   0:00 [kworker/u130:5-btrfs-endio-write]
root       38435  0.0  0.0      0     0 ?        I    15:27   0:00 [kworker/11:1]
10088      38888  0.0  0.1 13728672 104156 ?     Sl   15:28   0:00 com.google.android.partnersetup
10099      38920  0.0  0.1 13696740 107156 ?     Sl   15:28   0:00 com.google.process.gapps
sheepde+   39468  0.0  0.0 233908 18064 pts/7    Ss+  15:29   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root       39659  0.0  0.0      0     0 ?        I    15:29   0:00 [kworker/18:2-mm_percpu_wq]
root       39731  0.0  0.0      0     0 ?        I    15:29   0:00 [kworker/u129:1-btrfs-endio-write]
root       40698  0.0  0.0      0     0 ?        I    15:32   0:00 [kworker/17:1-events]
